Key,Value
1993_KANSAS,29753.0
1992_KANSAS,29324.0
1991_KANSAS,29140.0
2018_KENTUCKY,42064.18
2017_KENTUCKY,42028.74
2016_KENTUCKY,41902.11
2015_KENTUCKY,41585.62
2014_KENTUCKY,41820.21
2013_KENTUCKY,42769.46
2012_KENTUCKY,41859.68
2011_KENTUCKY,42041.84
2010_KENTUCKY,41980.96
2009_KENTUCKY,43451.0
2008_KENTUCKY,43536.0
2007_KENTUCKY,43371.0
2006_KENTUCKY,42413.0
2005_KENTUCKY,41463.0
2004_KENTUCKY,41246.0
2003_KENTUCKY,40662.0
2002_KENTUCKY,40375.0
2001_KENTUCKY,39589.0
2000_KENTUCKY,41954.0
1999_KENTUCKY,40803.0
1998_KENTUCKY,40488.0
1997_KENTUCKY,39331.0
1996_KENTUCKY,39120.0
1995_KENTUCKY,38784.0
1994_KENTUCKY,37324.0
1993_KENTUCKY,37868.0
1992_KENTUCKY,37571.0
1991_KENTUCKY,36777.0
2018_LOUISIANA,40280.89
2017_LOUISIANA,48408.12
2016_LOUISIANA,58469.25
2015_LOUISIANA,46339.54
2014_LOUISIANA,46436.91
2013_LOUISIANA,46493.41
2012_LOUISIANA,48657.02
2011_LOUISIANA,48655.03
2010_LOUISIANA,49646.1
2009_LOUISIANA,49377.0
2008_LOUISIANA,48610.0
2007_LOUISIANA,45951.0
2006_LOUISIANA,44660.0
2005_LOUISIANA,49192.0
2004_LOUISIANA,50495.0
2003_LOUISIANA,50062.0
2002_LOUISIANA,49980.0
2001_LOUISIANA,49915.0
2000_LOUISIANA,50031.0
1999_LOUISIANA,49124.0
1998_LOUISIANA,48599.0
1997_LOUISIANA,47334.0
1996_LOUISIANA,46980.0
1995_LOUISIANA,47599.0
1994_LOUISIANA,46913.0
1993_LOUISIANA,46904.0
1992_LOUISIANA,46170.0
1991_LOUISIANA,45401.0
2018_MAINE,14760.1
2017_MAINE,14750.1
2016_MAINE,14857.0
2015_MAINE,14936.73
2014_MAINE,15451.67
2013_MAINE,15222.08
2012_MAINE,14888.04
2011_MAINE,15384.3
2010_MAINE,16331.4
2009_MAINE,15912.0
2008_MAINE,16558.0
2007_MAINE,16826.0
2006_MAINE,16684.0
2005_MAINE,16656.0
2004_MAINE,17621.0
2003_MAINE,16837.0
2002_MAINE,16741.0
2001_MAINE,16559.0
2000_MAINE,16349.0
1999_MAINE,15890.0
1998_MAINE,15700.0
1997_MAINE,15551.0
1996_MAINE,15392.0
1995_MAINE,15404.0
1994_MAINE,15344.0
1993_MAINE,15375.0
1992_MAINE,15416.0
1991_MAINE,15513.0
2018_MARYLAND,60174.75
2017_MARYLAND,59703.26
2016_MARYLAND,59414.16
2015_MARYLAND,59194.27
2014_MARYLAND,58611.02
2013_MARYLAND,57718.49
2012_MARYLAND,57589.05
2011_MARYLAND,58428.47
2010_MARYLAND,58462.9
2009_MARYLAND,58940.0
2008_MARYLAND,59320.0
2007_MARYLAND,58443.0
2006_MARYLAND,56685.0
2005_MARYLAND,55101.0
2004_MARYLAND,55198.0
2003_MARYLAND,55382.0
2002_MARYLAND,53774.0
2001_MARYLAND,52433.0
2000_MARYLAND,50995.0
1999_MARYLAND,49840.0
1998_MARYLAND,48318.0
1997_MARYLAND,47943.0
1996_MARYLAND,47819.0
1995_MARYLAND,46565.0
1994_MARYLAND,44171.0
1993_MARYLAND,44495.0
1992_MARYLAND,43616.0
1991_MARYLAND,42562.0
2018_MASSACHUSETTS,73381.11
2017_MASSACHUSETTS,72413.04
2016_MASSACHUSETTS,71969.18
2015_MASSACHUSETTS,71859.02
2014_MASSACHUSETTS,70489.56
2013_MASSACHUSETTS,70636.26
2012_MASSACHUSETTS,69342.38
2011_MASSACHUSETTS,68754.39
2010_MASSACHUSETTS,69909.18
2009_MASSACHUSETTS,70398.0
2008_MASSACHUSETTS,70719.0
2007_MASSACHUSETTS,73157.0
2006_MASSACHUSETTS,73596.0
2005_MASSACHUSETTS,73399.0
2004_MASSACHUSETTS,72062.0
2003_MASSACHUSETTS,74214.0
2002_MASSACHUSETTS,68942.0
2001_MASSACHUSETTS,67432.0
2000_MASSACHUSETTS,77596.0
1999_MASSACHUSETTS,69752.0
1998_MASSACHUSETTS,67170.0
1997_MASSACHUSETTS,64574.0
1996_MASSACHUSETTS,62710.0
1995_MASSACHUSETTS,60489.0
1994_MASSACHUSETTS,58766.0
1993_MASSACHUSETTS,57225.0
1992_MASSACHUSETTS,55963.0
1991_MASSACHUSETTS,54003.0
2018_MICHIGAN,84472.51
2017_MICHIGAN,83597.16
2016_MICHIGAN,84181.03
2015_MICHIGAN,85038.32
2014_MICHIGAN,85786.16
2013_MICHIGAN,86153.59
2012_MICHIGAN,86997.36
2011_MICHIGAN,88614.71
2010_MICHIGAN,92691.22
2009_MICHIGAN,94754.0
2008_MICHIGAN,96204.0
2007_MICHIGAN,98037.0
